Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2007","2007","1000 US$","706","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2008","2008","1000 US$","906","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2009","2009","1000 US$","927","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2010","2010","1000 US$","1420","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2011","2011","1000 US$","1361","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2012","2012","1000 US$","1147","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2013","2013","1000 US$","1430","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2014","2014","1000 US$","1595","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2015","2015","1000 US$","1381","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2016","2016","1000 US$","1492","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2017","2017","1000 US$","1678","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2018","2018","1000 US$","2140","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2019","2019","1000 US$","1683","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2020","2020","1000 US$","1634","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5622","Import Value","01270","Mushrooms and truffles","2021","2021","1000 US$","1874","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","1992","1992","tonnes","35","T","Unofficial figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","1993","1993","tonnes","97","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","1994","1994","tonnes","41","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","1995","1995","tonnes","193","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","1997","1997","tonnes","88","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","1998","1998","tonnes","240","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","1999","1999","tonnes","62","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2000","2000","tonnes","306","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2001","2001","tonnes","273","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2002","2002","tonnes","67","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2003","2003","tonnes","216","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2004","2004","tonnes","77","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2005","2005","tonnes","19","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2006","2006","tonnes","43","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2007","2007","tonnes","10","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2008","2008","tonnes","36","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2009","2009","tonnes","34","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2010","2010","tonnes","141","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2011","2011","tonnes","90","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2012","2012","tonnes","123","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2013","2013","tonnes","160","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2014","2014","tonnes","114.8","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2015","2015","tonnes","78.91","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2016","2016","tonnes","115.42","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2017","2017","tonnes","129.68","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2018","2018","tonnes","127.7","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2019","2019","tonnes","123.4","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2020","2020","tonnes","120.35","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01270","Mushrooms and truffles","2021","2021","tonnes","114.41","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","1992","1992","1000 US$","55","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","1993","1993","1000 US$","183","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","1994","1994","1000 US$","77","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","1995","1995","1000 US$","556","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","1997","1997","1000 US$","300","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","1998","1998","1000 US$","623","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","1999","1999","1000 US$","257","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2000","2000","1000 US$","847","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2001","2001","1000 US$","632","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2002","2002","1000 US$","271","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2003","2003","1000 US$","1074","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2004","2004","1000 US$","317","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2005","2005","1000 US$","115","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2006","2006","1000 US$","298","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2007","2007","1000 US$","79","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2008","2008","1000 US$","295","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2009","2009","1000 US$","188","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2010","2010","1000 US$","1007","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2011","2011","1000 US$","689","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2012","2012","1000 US$","888","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2013","2013","1000 US$","1404","A","Official figure"
"TCL","Crops and livestock products","233","Estonia","5922","Export Value","01270","Mushrooms and truffles","2014","2014","1000 US$","1108","A","Official figure"
